"","20210112_30102534301221-01_P0091-3 D0 media_06.RCC","20201201_30102534601221-01_P0092 D3 IFNy(100ng-mL)-2_12.RCC","20201201_30102534601221-01_P0092 D3 IFNy(100ng-mL)-1_06.RCC","20201202_30102534611221-01_P0092 D3 IFNy(100ng-mL)-3_06.RCC","20201201_30102534601221-01_P0092 D3 IgG1(250ug-mL)-1_04.RCC","20201201_30102534601221-01_P0092 D3 NMC1(30ug-mL)-1_07.RCC","20201201_30102534601221-01_P0092 D3 aPD1(250ug-mL)-2_11.RCC","20201201_30102534601221-01_P0092 D3 NMC2(100ug-mL)-1_09.RCC","20201202_30102534611221-01_P0092 D3 NMC2(100ug-mL)-3_09.RCC","20201201_30102534601221-01_P0092 D3 aPD1(250ug-mL)-1_05.RCC","20201202_30102534611221-01_P0092 D3 NMC1(30ug-mL)-2_01.RCC","20201202_30102534611221-01_P0092 D3 IgG1(250ug-mL)-3_04.RCC","20201202_30102534611221-01_P0092 D3 Control-2_11.RCC","20201202_30102534611221-01_P0092 D3 Control-1_10.RCC","20201202_30102534611221-01_P0092 D3 NMC1(30ug-mL)-3_07.RCC","20201202_30102534611221-01_P0092 D3 aPD1(250ug-mL)-3_05.RCC","20201202_30102534611221-01_P0092 D3 Control-3_12.RCC","20201202_30102534611221-01_P0092 D3 NMC2(30ug-mL)-3_08.RCC","20201202_30102534611221-01_P0092 D3 NMC2(100ug-mL)-2_03.RCC","20201201_30102534601221-01_P0092 D3 NMC2(30ug-mL)-1_08.RCC","20201202_30102534611221-01_P0092 D3 NMC2(30ug-mL)-2_02.RCC","20210113_30102534541221-01_P0091-7 LUNG D3 NMC2 100ug.ml_07.RCC","20210113_30102534541221-01_P0091-8 LUNG D3 IFNy 100ng.ml_08.RCC","20210113_30102534541221-01_P0091-9 LUNG D3 IgG1 100ug.ml_09.RCC","20210113_30102534541221-01_P0091-10 LUNG D3 NMC2 30ug.ml_10.RCC","20201209_30102534211221-01_P0094 D3 19 IgG 250_04.RCC","20201208_30102534591221-01_P0094 D3 14 PD1 250_11.RCC","20201209_30102534211221-01_P0094 D3 25 IFN_10.RCC","20201208_30102534591221-01_P0094 D3 10 IgG 250_07.RCC","20201204_30102534581221-01_P0094 IgG 250 D3 1_10.RCC","20201208_30102534591221-01_P0094 D3 7 IFN_04.RCC","20201209_30102534211221-01_P0094 D3 27 nmc2 30_12.RCC","20201209_30102534211221-01_P0094 D3 18 nmc2 30_03.RCC","20201209_30102534211221-01_P0094 D3 23 PD1 250_08.RCC","20201208_30102534591221-01_P0094 D3 8 nmc2 100_05.RCC","20201208_30102534591221-01_P0094 D3 9 nmc2 30_06.RCC","20201209_30102534211221-01_P0094 D3 17 nmc2 100_02.RCC","20201209_30102534211221-01_P0094 D3 16 IFN_01.RCC","20201209_30102534211221-01_P0094 D3 26 nmc2 100_11.RCC","20210112_30102534301221-01_P0091-2 D0 media_05.RCC","20210108_P0090_D0_Control(3).RCC","20210108_P0090_D0_Control(1).RCC","20210108_P0090_D0_Control(2).RCC","20210112_30102534301221-01_P0091-1 D3 IgG1 100ug]mL_07.RCC","20210112_30102534301221-01_P0090-12 D3 IFNy 100ng]mL_03.RCC","20210112_30102534301221-01_P0091-1 D0 media_04.RCC","20210112_30102534301221-01_P0091-3 D3 NMC2 100ug]mL_09.RCC","20210108_P0090_D3_IFNg_100ngml(1).RCC","20210108_P0090_D3_IgG1_100ugml(3).RCC","20210112_30102534301221-01_P0090-11 D3 NMC2 100ug]mL_02.RCC","20210112_30102534301221-01_P0090-10 D3 NMC2 30ug]mL_01.RCC","20210108_P0090_D3_IFNg_100ngml(2).RCC","20210108_P0090_D3_NMC2_100ugml(2).RCC","20210108_P0090_D3_NMC2_30ugml(1).RCC","20210108_P0090_D3_IgG1_100ugml(2).RCC","20210108_P0090_D3_IgG1_100ugml(1).RCC","20210108_P0090_D3_NMC2_30ugml(2).RCC","20210108_P0090_D3_NMC2_100ugml(1).RCC","20210112_30102534301221-01_P0091-5 D3 IgG1 100ug]mL_11.RCC","20210112_30102534301221-01_P0091-6 D3 NMC2 30ug]mL_12.RCC","20210112_30102534301221-01_P0091-4 D3 IFNy 100ng]mL_10.RCC","20210113_30102534541221-01_P0091-11 LUNG D3 NMC2 100ug.ml_11.RCC","20210112_30102534301221-01_P0091-2 D3 NMC2 30ug]mL_08.RCC","20210113_30102534541221-01_P0091-12 LUNG D3 IFNy 100ng.ml_12.RCC"
"API5 - mRNA",7.35907860602919,8.82407218896958,8.71761545163511,8.84610802871532,8.80407743713886,8.78691738135767,8.81245985670814,8.85143833826119,8.65128462455712,8.78600184644125,8.71837661474401,8.82623822365324,8.7956024368359,8.40251326354337,8.77395773606203,8.79168426834148,8.77391710257924,8.85444582673926,8.8101003941504,8.83966033198262,8.82294293932786,7.71362354770205,4.65347160813647,4.99184601639063,5.4308195266067,8.06013071679503,8.30156806272642,8.32535692791126,8.43038414957216,8.18828850641017,8.40052938661106,8.31518149596893,8.28836651766767,8.5317303087876,8.47263196877407,8.6369808896016,8.21916260927339,8.16888983208645,8.30354219983256,6.7097471825245,7.93102989118291,8.106057603792,7.96978927996418,8.1564928092411,6.93682248616989,7.49410750066207,7.88849197284901,4.09524779768106,7.18480165946758,6.95478275142539,6.72463240162888,7.38159522468096,6.61208556663003,7.93718655931854,7.28966307042307,8.31188617603368,8.12685805104041,8.20401688640339,7.51100664687601,7.54592634907391,7.81365106066764,8.3438609874463,8.28777690466195,7.27286794878665
"PSMB5 - mRNA",6.99650857058257,8.89593827482508,8.94833906663167,8.92985489223993,8.97721064957489,8.96996366235051,8.89396878152008,9.02638143173552,9.07614866934819,8.90558339374492,8.81848017549543,8.80275546433618,8.78511008458355,8.79727838595604,8.86694212926738,9.03602936331809,8.94403873702092,9.0043027748497,8.75301929875576,9.09220241580774,8.94684979922175,3.89990153342207,4.65347160813647,4.99184601639063,5.4308195266067,8.67638938512483,8.58724027254112,8.43610392092354,8.71801072291037,8.65990946723682,8.52011100221819,8.5274851187536,8.30958293425834,8.37585954415197,8.64566195178783,8.57626958371891,8.49292342337377,8.04721130024214,8.26196304187368,7.12478472659764,7.68141601575879,7.56763769698669,7.42070375971994,7.92516721455101,2.91043833744184,7.13153750587477,7.17799854299741,4.09524779768106,7.2551908320093,7.05431846916995,8.0141390064226,7.25231230263246,7.43805614000572,7.50108748917859,7.39275645051219,8.29693580354497,7.67185427532836,7.51213907827325,7.7740411120293,7.86785447329774,7.99422333384573,7.08447429215621,8.33042114207794,7.71827909011246
"NBN - mRNA",7.18915358920855,8.83566021903995,8.79664358699732,8.75719862413409,8.52359402038205,8.67351148393327,8.62768872421507,8.42799844853009,8.33453667435653,8.47589914496278,8.28428077207039,8.56524063518514,8.5325680491833,8.20121473266734,8.4525298247169,8.41882658726967,8.47830020520198,8.34820405096332,8.40744658785407,8.48602345784217,8.4413673863651,3.89990153342207,7.49546104141786,4.99184601639063,5.4308195266067,8.18724271623629,8.04902608231985,8.21371150166978,8.15322605980251,8.04693247641742,7.78859985883092,7.27955758918242,7.45947839890498,7.33659999611434,7.85941999981864,7.75854296447437,7.69223226402082,7.87584288478004,7.94214272888315,7.50329634269488,7.61582773509589,7.74517596114864,7.87321597639997,3.19980204416031,7.28474574501116,7.49410750066207,6.52592196739464,4.09524779768106,3.91156206901603,7.14742792240705,6.87663543914425,7.05966726389232,7.5449712696411,7.1862141572639,6.74422892217568,7.15491681638864,6.95100825062212,6.49619770019288,6.32658214404588,2.81824358531489,6.60720013979214,4.380265096346,5.96584866204921,6.88820414027154
"MYC - mRNA",7.88959336058232,9.09869459382267,8.43495216386551,8.17223612508004,8.8352720053054,8.75597361625099,8.8975665866511,8.54761826046653,8.39776758272055,8.55002243991354,8.45761245921353,8.74847838771612,8.7567515584896,8.62202701147937,8.46745443005147,8.27765049972477,8.55240948125858,8.33708489652435,8.46978885882888,8.59964978664138,8.75311001923252,3.89990153342207,4.65347160813647,4.99184601639063,5.4308195266067,8.81220316466855,8.34308728452638,8.93063926348642,8.57575803962126,8.9773916478897,9.02481400813522,7.73898923567648,8.00596679220506,8.12823446652213,8.70809603676414,8.38185183654306,8.25110558012004,8.63601584880661,8.29532179265002,7.44671279047356,8.63250648773997,8.30460338393163,8.48020481459,3.19980204416031,7.72531840700645,7.64611062211572,7.04049508699455,4.09524779768106,6.86287351252155,3.22973526082972,7.2551471728932,6.71174384642911,6.32257887405545,6.58354960601191,6.85670363225737,6.51932826157904,6.44404830977115,6.70478428266462,7.18907861130815,6.28289202198539,6.60720013979214,6.84743513547733,7.0362380130227,6.76267319950612
"STAT3 - mRNA",8.0960441703175,9.19180398851069,9.04473295715398,9.18725570884179,8.94896771748273,8.94617309971281,8.94353867805621,8.83627866479103,8.78784418781372,8.89827855941913,9.00348771709193,9.04967010153688,8.87029989857886,8.89272512353333,9.05817955050881,8.84178919565443,8.7932587867071,8.96150030215285,8.92078615865842,8.94107663019627,8.7647446644712,3.89990153342207,4.65347160813647,4.99184601639063,5.4308195266067,7.56039604388989,8.12239926306778,7.57166794477074,7.64151246118318,7.73557368475997,7.90796043810632,7.68554988420955,7.42100425219803,7.12247525609695,7.80332549494478,7.94296750496549,8.03571649435318,7.55716041081907,7.98366192368433,7.70974717563307,8.56460237177566,8.12951665794446,8.18176510183326,3.19980204416031,2.91043833744184,8.13153751101921,7.17799854299741,4.09524779768106,7.03279858695618,6.95478275142539,7.13967000662845,6.57424022908534,7.0106348124209,6.78285847198025,6.2352151913558,6.79943617429573,6.62238556336083,6.81169952906008,7.25946786858109,7.04842666916746,6.81365106066764,4.380265096346,7.0362380130227,7.39070440414345
"RB1 - mRNA",6.99650857058257,8.93596505930083,8.59208446736511,8.92985489223993,8.53946543266064,8.6484567712996,8.69952151475601,8.50031259915164,8.55471132591614,8.62274056387849,8.65153306547152,8.86076106522547,8.86366678932642,8.54711611256692,8.56087319140863,8.78600793203843,8.61698837794238,8.7067686418061,8.69021158974547,8.55067633782622,8.55125706292834,3.89990153342207,4.65347160813647,4.99184601639063,5.4308195266067,7.37444573579631,7.52546405544876,7.44319334236122,7.35834038914731,7.47674533730976,7.54334328499036,7.00202350419613,7.21155088341217,6.84319151309317,7.37765643430545,7.37711373423623,7.19746748888105,7.45646646657485,6.99385774353261,6.7097471825245,8.80427275013356,9.00821043366464,8.72121290414925,3.19980204416031,7.72531840700645,7.23107319725973,6.71856705512193,4.09524779768106,7.38643550037423,7.05431846916995,8.2551471728932,6.77587416529762,7.32257886504267,7.32051522123804,6.66405855964985,6.49333300700726,5.83997694103187,5.91123507161777,7.18907861130815,6.13088881119443,6.60720013979214,4.380265096346,6.22888326408076,6.47316653949942
"IFNGR2 - mRNA",8.71271558738881,7.95733881570358,7.84801196585818,7.99009738163502,8.7935275068714,8.65894919334055,8.79520487298075,8.57527471210534,8.7022685581848,8.7066792830833,8.65301954108519,8.73923034026277,8.29687238865256,8.64300510577849,8.6809818387753,8.68186088560669,8.62093024478252,8.58280766992985,8.67321859198004,8.66659568194529,8.72062211109469,3.89990153342207,4.65347160813647,4.99184601639063,5.4308195266067,7.19590757739306,7.38344511105944,7.33301035776513,7.0918254827493,7.15324136917375,7.04122700112368,6.81561049678706,7.14228814629624,7.16791821016377,7.18623033405108,7.55545111071705,7.15307340822532,6.91431696955839,7.33596369193398,8.35744555794732,9.00334410642929,8.74517596114864,8.81663253220925,7.30849582482043,2.91043833744184,8.07907000138322,7.88849197284901,7.03553360651072,6.86287351252155,7.79128403077242,7.0141390064226,7.05966726389232,7.57891865707836,6.68664317885846,7.17863172963434,7.53215221522631,7.24051491869874,7.25227201973404,7.45211301714194,7.66140353977033,7.55061657531815,7.74051987662916,8.07018548988009,7.82680351670741
"DUSP5 - mRNA",8.18915358426551,9.12726372749612,9.15442072599011,8.93381832043882,9.31996381613393,9.25363631144061,9.25253088895154,9.22180687265567,9.49466127647705,9.14813207885963,9.13057150486825,9.45186973930576,9.27953506217321,9.31728549497294,9.37813448130992,9.12714468058709,9.25934387136654,9.25380176229129,9.17491425571166,9.1285966538395,9.0621306482937,3.89990153342207,4.65347160813647,4.99184601639063,5.4308195266067,7.06959104123924,7.6711414936564,7.42181957971666,7.36700527791432,7.29575310485872,7.49172920358098,7.51221830428634,7.34083389701985,7.42347757882377,7.76467957680628,7.52150375432491,7.08381072883877,7.23117414952656,7.45882048327383,8.01230996074014,8.90380849532806,8.4232477620353,8.65174807921286,7.48906811650356,6.47739081601437,7.96803875877591,6.71856705512193,7.50946478164692,7.38643550037423,7.53974525602318,7.36206247327378,7.2065085510545,7.43805614000572,7.75939938124014,7.44166612882918,7.73434112375637,7.55367287935007,8.0377676213824,6.56759024216694,7.66140353977033,7.55061657531815,7.59466904030738,7.39880813515202,7.71827909011246
"SDHA - mRNA",7.5110817117769,7.66861766036665,7.75608950096933,8.02766964607489,7.89817198229853,7.79073914946073,7.82951100167425,7.92015110221886,7.91431897297949,7.80370378464177,7.97048334691223,7.78937642991986,7.83003602272299,7.9792509066716,7.92756078902833,8.00867122095775,7.92024443928571,7.86995882127691,7.77866782343194,7.82389314505997,8.02148868870419,3.89990153342207,4.65347160813647,4.99184601639063,7.77475680221392,7.65140693800742,7.64647949385205,7.63495414390548,7.65572636545415,7.7460660856052,7.73310472193084,7.7905195245874,7.99291059764475,7.80774256850323,7.65625703608302,7.62103938809273,7.64492654645223,7.7252832421699,7.33596369193398,7.05078412502363,7.25565217041246,7.38477373643857,7.59231513786883,7.98656772879542,7.56485375727068,6.78361426044629,7.88849197284901,7.95307139586266,7.50672960164952,7.46935601729441,8.19856359050694,8.0071997743053,8.21874295464854,7.71130514811103,7.96104027557121,8.31188617603368,8.27293641547174,8.27113100176018,7.6745053325507,8.04842667461696,7.66164796437257,7.65479006290419,8.01896012448693,7.67247541110701
"CD68 - mRNA",7.774116037204,8.46482254152918,8.69138390660351,8.56615045570215,7.77487742613429,8.00985645789534,8.03947316298637,8.44141893101437,8.25480964135468,7.98703331593052,8.08063116146751,7.83059905039526,7.42404361882468,7.79727838595604,7.97010026941258,7.78030937717068,7.81406734223717,8.23595373620838,8.31625404446638,8.32059991572174,8.00686655096832,3.89990153342207,4.65347160813647,4.99184601639063,5.4308195266067,7.07898973449903,7.48893821797332,6.94069301495774,7.02769512658118,6.98626982185334,7.35661222262105,7.65806925600698,7.25594500159078,7.08742836467014,7.39462963456465,7.44206925631169,7.70766223876743,7.52437049331116,7.68960071099671,8.55774414114803,8.46568733717256,8.69102005040677,8.53032834166782,6.86103700339678,7.86970839068429,8.13153751101921,7.80602984882918,7.56604834351135,7.61776091873915,7.05431846916995,7.2551471728932,7.25231230263246,7.96000882685923,7.32051522123804,7.31613524976303,7.59461642060496,7.15031719651318,7.02671237755199,7.62203796365879,7.9151602655762,8.46134929599828,7.84743514174147,8.58643518002985,7.44619950538052
"NFIL3 - mRNA",7.88959336058232,7.47473789544716,7.61668647583417,7.44085155624478,7.73132110171528,7.96996366235051,7.97282416758161,7.91053312645034,7.88989558712655,7.72743794210599,7.77408616778198,7.72836533488996,7.80255521558394,7.77671704926094,7.93115409797411,7.49037974535346,7.6540075997777,7.79473949413241,7.67321859198004,7.96858497480434,7.62492170579614,3.89990153342207,4.65347160813647,4.99184601639063,5.4308195266067,6.44155988502065,6.84739212527883,6.88970901991464,6.91403843704604,7.33798142941869,7.20169170502451,7.08691254970888,6.91199059855826,6.47861904561481,7.25290142859546,7.11787102660303,6.73803586164315,6.78186663995269,6.72675367281422,7.93213967080627,9.29808746573916,9.08221093749929,8.64526405267136,7.48906811650356,6.79931897890579,7.90914506396057,7.17799854299741,7.77249923366744,7.11080092615341,7.39535539728831,7.46159809946961,7.2065085510545,7.51020579325851,7.383251024979,7.17863172963434,7.2818288841144,7.05410181716721,7.09180741879068,7.51100664687601,7.42039550699433,7.49172283913228,7.53193336904989,7.39880813515202,6.36213512642935
"ICAM1 - mRNA",9.14334989002826,9.6815182094929,9.68641182847595,9.84189589519987,9.27706231284578,8.67557989703144,8.40312842753364,8.13361463501185,8.48421111019241,8.70876869492039,8.87179913639394,9.69845573786706,8.88675041527,9.40920782105717,9.247328673107,9.29107090466596,9.03695147435632,8.75351690216854,8.61211527653409,8.41623507719534,8.72211490887758,3.89990153342207,4.65347160813647,4.99184601639063,5.4308195266067,6.51264294477764,6.71133068061299,6.35573056121276,6.21211963270492,6.68193571336311,6.58424136372901,6.54259207549129,6.53347898608656,6.30643806294079,6.38616798672237,6.50422569459076,6.79692959232365,6.72528324898752,6.36767255670845,8.8903194845139,9.05992763522816,8.95668004234898,8.73959151152567,3.19980204416031,7.47739080791864,8.45346557195328,7.17799854299741,4.09524779768106,6.86287351252155,8.00540884735414,7.64217026711481,8.22959219564174,7.24011671810478,7.82866210079287,7.66405855253669,8.19578910509986,7.73527969723434,7.32627270574258,7.51100664687601,7.35328132958389,8.36619199421211,6.74051987662916,7.37184111013381,8.89818812947875
"CD47 - mRNA",9.64858524559265,9.77074282360094,9.81801726536643,9.89774909013444,9.12126758885484,9.05186393620476,9.09849719025307,9.1459630774818,9.15732164376224,9.0980009093537,9.0391684003793,9.08538541417591,9.00599727772194,9.04233753512257,9.14892493516992,9.1857988703281,9.18674008977054,9.15595434573285,8.96054801913994,9.02483750619153,9.14570550138329,3.89990153342207,8.3185833537216,7.65244413126287,5.4308195266067,7.51956235508858,7.67926950696025,7.6287488916075,7.84748713939664,7.66544761157049,7.80407123362919,7.31518149596893,7.45947839890498,7.35636330612882,7.57668985054012,7.64488618038525,7.86731889982635,7.36682924556026,7.84411065825065,9.40276942796637,8.07220605443847,8.08221093749929,7.94888031922714,3.19980204416031,6.93682248616989,9.47392964825463,8.11088437939939,7.38917060989401,7.32230503087267,7.05431846916995,7.46159809946961,7.38159522468096,7.19704807226724,6.95794514185333,7.2352151913558,7.21976793737672,6.71968272428761,6.93508185129954,8.59507088704129,8.54592635293397,8.29907774859379,7.46634498880804,8.65514787966407,9.01289984528762
"DPP4 - mRNA",8.0960441703175,11.0954850752742,10.9933204050837,11.1579060002116,9.96550987816808,9.86421486669292,9.68814132995435,9.91294368470118,9.86505141391694,9.72124169737505,9.61843535513772,9.79682446320674,9.68519824172616,9.49457387853114,9.81148386374094,9.80390653231197,9.6588086741618,9.85054140007346,9.90922143839275,9.8821524129501,9.80896319382197,3.89990153342207,4.65347160813647,4.99184601639063,5.4308195266067,4.13413122040004,5.29099891972839,5.49868842930111,5.62715712225382,5.33798141158456,5.36184887723835,6.48119141038367,6.0695318718268,6.47861904561481,5.90751437825099,6.39597283655047,5.24053632698951,6.16888983709941,5.54455039136376,7.97278158491258,7.8619882870325,7.88956588617375,7.64526405627458,6.72353346971827,7.47739080791864,8.27837884110017,7.17799854299741,7.32504023570225,7.67022833364909,8.27671084863873,7.94702492430133,7.8372747055733,8.03529699010546,8.3043954700801,8.26269590573638,8.88689895154744,8.11498393774261,7.81169953548132,7.82134677896935,8.0053579627984,7.99422333384573,7.24953347780669,7.85337399954171,7.24184106046678
